ETF Ticker,Name,Sector,Asset Class,Weight (%),Location,,,,,,,,,,,,,,,,,,,,
IMTB,CRESTWOOD MIDSTREAM PARTNERS LP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,QUICKEN LOANS INC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MSCI INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MINERALS TECHNOLOGIES INC. 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MGM RESORTS INTERNATIONAL,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,VERIZON COMMUNICATIONS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TERRAFORM POWER OPERATING LLC 144A,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BANK OF NEW YORK MELLON CORP/THE MTN,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FNMA 20YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,STARS GROUP HOLDINGS BV/STARS GROU 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
IMTB,TENET HEALTHCARE CORPORATION 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BLACK HILLS CORPORATION,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,AG ISSUER LLC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SONOCO PRODUCTS COMPANY,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ADVANTAGE SALES & MARKETING INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PM GENERAL PURCHASER LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PITNEY BOWES INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,EDGEWELL PERSONAL CARE CO 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,NIELSEN FINANCE LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SPECIALTY BUILDING PRODUCTS HOLDIN 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,CLEAR CHANNEL OUTDOOR HOLDINGS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,NRG ENERGY INC,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PACKAGING CORP OF AMERICA,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SRM ESCROW ISSUER LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ALBERTSONS COMPANIES INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,CDK GLOBAL INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,IRON MOUNTAIN INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BAUSCH HEALTH COMPANIES INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PERFORMANCE FOOD GROUP INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,JOHN DEERE CAPITAL CORP MTN,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,COMCAST CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,AMERICAN HONDA FINANCE CORPORATION MTN,Industrial,Fixed Income,0.01,Japan,,,,,,,,,,,,,,,,,,,,
IMTB,VISTRA OPERATIONS COMPANY LLC 144A,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,EW SCRIPPS CO 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,L3HARRIS TECHNOLOGIES INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FIFTH THIRD BANCORP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,WR GRACE & CO-CONN 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,EPR PROPERTIES,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ANTERO MIDSTREAM PARTNERS LP / ANT 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,WILLIS NORTH AMERICA INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,UNITED RENTALS (NORTH AMERICA) INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,INTELLIGENT PACKAGING LIMITED FINC 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
IMTB,COMPASS DIVERSIFIED HOLDINGS 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ENLINK MIDSTREAM PARTNERS LP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ALTRIA GROUP INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,CHURCHILL DOWNS INCORPORATED 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GFL ENVIRONMENTAL INC (ALBERTA) 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
IMTB,NVR INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,AVIS BUDGET CAR RENTAL LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,STANDARD INDUSTRIES INC (DELAWARE) 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,VIASAT INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,OUTFRONT MEDIA CAPITAL LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ADVANCED DRAINAGE SYSTEMS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ITC HOLDINGS CORP 144A,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ASBURY AUTOMOTIVE GROUP INC.,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,UNITED RENTALS (NORTH AMERICA) INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GEORGIA POWER COMPANY,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,B&G FOODS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,3M CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,XEROX HOLDINGS CORP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,NESCO HOLDINGS II INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ENTERGY LOUISIANA LLC,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TARGET CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PATTERN ENERGY OPERATIONS LP 144A,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,NCR CORPORATION 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,LEVEL 3 FINANCING INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ENTEGRIS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MERCER INTERNATIONAL INC. 144A,Industrial,Fixed Income,0.01,Germany,,,,,,,,,,,,,,,,,,,,
IMTB,NORFOLK SOUTHERN CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ENDO DAC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,STANDARD INDUSTRIES INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,WEEKLEY HOMES LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ADOBE INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,RITE AID CORPORATION 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BOEING CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MATADOR RESOURCES CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,DUKE ENERGY CAROLINAS LLC,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TEXAS INSTRUMENTS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,IRON MOUNTAIN INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PROLOGIS LP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,VISTRA OPERATIONS COMPANY LLC 144A,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,APPLE INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TERRAFORM POWER OPERATING LLC 144A,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,LIVE NATION ENTERTAINMENT INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MOLINA HEALTHCARE INC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,UNITED RENTALS (NORTH AMERICA) INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,NCR CORPORATION 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,J2 GLOBAL INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GLOBAL PAYMENTS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PILGRIMS PRIDE CORP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PARK INTERMEDIATE HOLDINGS LLC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,JELD-WEN INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,RADIATE HOLDCO LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,UNION PACIFIC CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,HB FULLER CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MOLINA HEALTHCARE INC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MGM GROWTH PROPERTIES OPERATING PA 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,OWENS & MINOR INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,NCR CORPORATION 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,COMMSCOPE TECHNOLOGIES LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ENLINK MIDSTREAM LLC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FRONT RANGE BIDCO INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SM ENERGY,Equity,Equity,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TALLGRASS ENERGY PARTNERS LP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BRISTOW GROUP INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TWILIO INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MARRIOTT OWNERSHIP RESORTS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BOYD GAMING CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BWX TECHNOLOGIES INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ON SEMICONDUCTOR CORPORATION 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,UNDER ARMOUR INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,QVC INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MAGIC MERGECO INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FHLMC GOLD 30YR GIANT,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,VICI PROPERTIES LP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SEAGATE HDD CAYMAN 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,T-MOBILE USA INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,NEW FORTRESS ENERGY INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SIMON PROPERTY GROUP LP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MATCH GROUP INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MSCI INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GCI LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GOODYEAR TIRE & RUBBER COMPANY (TH,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BAUSCH HEALTH COMPANIES INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,STATION CASINOS LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,LAMAR MEDIA CORP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ENERGIZER HOLDINGS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ELEMENT SOLUTIONS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,UNITI GROUP LP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,EMERSON ELECTRIC CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GARTNER INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ADTALEM GLOBAL EDUCATION INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SUBURBAN PROPANE PARTNERS L.P/SUBU 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,JOSEPH T RYERSON & SON INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,NATIONSTAR MORTGAGE HOLDINGS INC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TENNECO INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,DIAMOND SPRTS GROUP LLC/DIAMOND SP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,UNITED RENTALS (NORTH AMERICA) INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,CDW LLC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MATTAMY GROUP CORP 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
IMTB,IRON MOUNTAIN INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,STERICYCLE INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,CLEAR CHANNEL OUTDOOR HOLDINGS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,HILTON GRAND VACATIONS BORROWER LL 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PARKLAND CORP 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
IMTB,SWITCH LTD 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,RHP HOTEL PROPERTIES LP 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SIMMONS FOODS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ALLIED UNIVERSAL HOLDCO LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TRANSDIGM INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TRONOX INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TRITON WATER HOLDINGS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,WW INTERNATIONAL INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SQUARE INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GFL ENVIRONMENTAL INC 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
IMTB,CHS/COMMUNITY HEALTH SYSTEMS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FOUNDATION BUILDING MATERIALS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PLAYTIKA HOLDING CORP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,COMMUNITY HEALTH SYSTEMS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,DT MIDSTREAM INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GRAPHIC PACKAGING INTERNATIONAL LL 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SYNEOS HEALTH INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TRANSDIGM INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MADISON IAQ LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,COMSTOCK RESOURCES INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,UNIVERSAL HEALTH SERVICES INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GLOBAL ATLANTIC (FIN) CO 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,CROWDSTRIKE HOLDINGS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,CALPINE CORP 144A,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,TREEHOUSE FOODS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,MIDWEST GAMING BORROWER LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ROCKIES EXPRESS PIPELINE LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,COSTCO WHOLESALE CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,NORTHERN TRUST CORPORATION,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GRAY TELEVISION INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ALLIED UNIVERSAL HOLDCO LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,DELTA AIR LINES INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ACRISURE LLC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,CABLE ONE INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PRIMO WATER HOLDINGS INC 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
IMTB,ENERGIZER HOLDINGS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FERRELLGAS ESCROW LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SENIOR HOUSING PROPERTIES TRUST,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ALLISON TRANSMISSION INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BLACK KNIGHT INFOSERV LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,UNIVERSITY CALIF REVS,Local Authority,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,VONTIER CORP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,QUICKEN LOANS LLC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,ENDO LUXEMBOURG FINANCE COMPANY I 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,WASTE CONNECTIONS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,T-MOBILE USA INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,T-MOBILE USA INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FNMA 30YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,EMERGENT BIOSOLUTIONS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,NRG ENERGY INC 144A,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SERVICE CORPORATION INTERNATIONAL,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FNMA 30YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,CENTURYLINK INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PEPSICO INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SINCLAIR TELEVISION GROUP INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FNMA 30YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PENNYMAC FINANCIAL SERVICES INC 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,RACKSPACE TECHNOLOGY GLOBAL INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,CATALENT PHARMA SOLUTIONS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SPIRIT AEROSYSTEMS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GNMA2 30YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,PRIME SECURITY SERVICES BORROWER L 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GNMA2 30YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,LEVEL 3 FINANCING INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BAUSCH HEALTH COMPANIES INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,WMG ACQUISITION CORP 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FIRSTENERGY CORPORATION,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,BAUSCH HEALTH COMPANIES INC 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
IMTB,BAUSCH HEALTH COMPANIES INC 144A,Industrial,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
IMTB,BAUSCH HEALTH COMPANIES INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FNMA 30YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,HUMANA INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FHLMC GOLD 30YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GNMA2 30YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,FNMA 30YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,SEAGATE HDD CAYMAN,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,GULF POWER COMPANY,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
IMTB,LOWES COMPANIES INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
